ast,sdc,mark
abok,132607,100
abok,235828,75
abok,410884,25
abok,955061,75
abok,763620,100
abok,415308,50
abok,931030,100
abok,508238,75
abok,914750,100
abok,651084,0
abok,588753,50
abok,347562,75
abok,989273,0
abok,871225,100
abok,136422,75
axiu,224885,50
axiu,540970,75
axiu,833660,75
axiu,841834,75
axiu,515194,25
axiu,428353,75
axiu,110373,25
axiu,772791,75
axiu,114659,100
axiu,997023,0
axiu,200240,25
axiu,128765,25
axiu,296416,100
axiu,860587,75
axiu,195822,100
axiu,277444,100
axiu,126414,100
axiu,807242,75
axiu,522787,100
axiu,789105,50
axiu,820268,0
axiu,870380,25
axiu,845429,50
axiu,565635,100
axiu,773133,75
axiu,371184,0
axiu,792185,50
axiu,917207,0
axiu,506812,0
axiu,675598,100
axiu,767630,75
axiu,675096,50
axiu,668461,75
axiu,284403,75
axiu,702319,25
axiu,816492,25
axiu,131740,75
axiu,926404,25
axiu,825192,0
axiu,482100,75
axiu,419165,25
axiu,246307,75
axiu,551224,0
axiu,322418,25
axiu,709516,50
axiu,387621,75
axiu,935527,100
axiu,792677,75
axiu,243506,75
axiu,762311,100
axiu,160281,100
axiu,163013,75
axiu,335532,75
axiu,286065,50
axiu,233617,75
axiu,779963,100
axiu,776121,0
axiu,850078,50
axiu,768721,25
axiu,970290,75
axiu,892845,50
axiu,972185,0
axiu,855334,50
axiu,834946,0
axiu,539741,50
axiu,165722,100
axiu,600547,75
axiu,781962,50
axiu,252275,25
axiu,534925,25
axiu,697590,75
axiu,883828,50
axiu,376907,100
axiu,318898,75
axiu,611664,100
axiu,696574,0
axiu,406549,75
axiu,521628,100
axiu,809237,100
axiu,702982,75
axiu,277765,100
axiu,770821,100
axiu,752406,100
axiu,132607,75
axiu,235828,100
axiu,410884,50
axiu,955061,75
axiu,763620,75
axiu,415308,75
axiu,931030,100
axiu,508238,25
axiu,914750,75
axiu,651084,0
axiu,588753,50
axiu,347562,100
axiu,989273,0
axiu,871225,75
axiu,136422,75
evyj,224885,100
evyj,540970,100
evyj,833660,75
evyj,841834,100
evyj,515194,75
evyj,428353,0
evyj,110373,0
evyj,772791,50
evyj,114659,100
evyj,997023,75
evyj,200240,50
evyj,128765,100
evyj,296416,100
evyj,860587,100
evyj,195822,100
evyj,277444,100
evyj,126414,100
evyj,807242,100
evyj,522787,100
evyj,789105,100
evyj,820268,75
evyj,870380,50
evyj,845429,0
evyj,565635,100
evyj,773133,100
evyj,371184,0
evyj,792185,75
evyj,917207,0
evyj,506812,0
evyj,675598,75
evyj,767630,100
evyj,675096,100
evyj,668461,100
evyj,284403,75
evyj,702319,50
evyj,816492,75
evyj,131740,50
evyj,926404,25
evyj,825192,0
evyj,482100,100
evyj,419165,75
evyj,246307,25
evyj,551224,0
evyj,322418,50
evyj,709516,100
evyj,387621,100
evyj,935527,100
evyj,792677,100
evyj,243506,100
evyj,762311,100
evyj,160281,100
evyj,163013,100
evyj,335532,0
evyj,286065,50
evyj,233617,25
evyj,779963,100
evyj,776121,25
evyj,850078,75
evyj,768721,100
evyj,970290,100
evyj,892845,100
evyj,972185,50
evyj,855334,25
evyj,834946,100
evyj,539741,50
evyj,165722,100
evyj,600547,75
evyj,781962,0
evyj,252275,75
evyj,534925,75
evyj,697590,100
evyj,883828,25
evyj,376907,100
evyj,318898,0
evyj,611664,75
evyj,696574,50
evyj,406549,100
evyj,521628,75
evyj,809237,100
evyj,702982,75
evyj,277765,100
evyj,770821,100
evyj,752406,100
evyj,132607,75
evyj,235828,75
evyj,410884,0
evyj,955061,100
evyj,763620,100
evyj,415308,50
evyj,931030,75
evyj,508238,25
evyj,914750,100
evyj,651084,25
evyj,588753,75
evyj,347562,100
evyj,989273,0
evyj,871225,100
evyj,136422,100
rkqv,233617,100
rkqv,406549,100
rkqv,709516,100
rkqv,772791,0
rkqv,870380,100
rkqv,773133,100
rkqv,200240,100
rkqv,763620,100
rkqv,970290,100
rkqv,551224,100
rkqv,762311,100
rkqv,792677,83.33
rkqv,702319,33.33
rkqv,428353,66.67
rkqv,860587,100
rkqv,668461,100
rkqv,522787,100
rkqv,696574,100
rkqv,277765,100
rkqv,955061,100
rkqv,600547,0
rkqv,415308,0
rkqv,565635,100
rkqv,997023,0
rkqv,165722,100
rkqv,989273,33.33
rkqv,277444,100
rkqv,126414,100
rkqv,702982,100
rkqv,128765,100
rkqv,534925,100
rkqv,816492,100
rkqv,540970,100
rkqv,833660,100
rkqv,892845,100
rkqv,335532,100
rkqv,114659,100
rkqv,322418,100
rkqv,286065,100
rkqv,781962,100
rkqv,195822,100
rkqv,779963,100
rkqv,419165,100
rkqv,131740,100
rkqv,789105,100
rkqv,110373,0
rkqv,825192,0
rkqv,224885,100
rkqv,160281,0
rkqv,767630,83.33
rkqv,347562,100
rkqv,675096,100
rkqv,651084,100
rkqv,252275,100
rkqv,675598,100
rkqv,931030,100
rkqv,809237,100
rkqv,515194,100
rkqv,768721,100
rkqv,376907,100
rkqv,284403,100
rkqv,850078,0
rkqv,246307,100
rkqv,482100,100
rkqv,845429,100
rkqv,935527,100
rkqv,508238,100
rkqv,820268,0
rkqv,371184,0
rkqv,855334,100
rkqv,243506,100
rkqv,883828,100
rkqv,871225,100
rkqv,807242,100
rkqv,770821,100
rkqv,834946,66.67
rkqv,318898,100
rkqv,914750,100
rkqv,136422,100
rkqv,611664,0
rkqv,521628,100
rkqv,539741,100
rkqv,926404,0
rkqv,296416,100
rkqv,235828,100
rkqv,506812,100
rkqv,752406,100
rkqv,697590,100
rkqv,163013,100
rkqv,588753,0
rkqv,132607,100
rkqv,387621,100
rkqv,410884,16.67
rkqv,972185,100
rkqv,841834,100
rkqv,776121,100
rkqv,792185,0
paio,233617,100
paio,406549,100
paio,709516,100
paio,772791,100
paio,870380,100
paio,773133,100
paio,200240,100
paio,763620,100
paio,970290,100
paio,551224,100
paio,762311,100
paio,792677,0
paio,702319,100
paio,428353,66.67
paio,860587,100
paio,668461,33.33
paio,522787,100
paio,696574,100
paio,277765,100
paio,955061,66.67
paio,600547,0
paio,415308,33.33
paio,565635,100
paio,997023,0
paio,165722,100
paio,989273,100
paio,277444,100
paio,126414,100
paio,702982,100
paio,128765,66.67
paio,534925,100
paio,816492,100
paio,540970,100
paio,833660,100
paio,892845,100
paio,335532,100
paio,114659,100
paio,322418,100
paio,286065,100
paio,781962,100
paio,195822,100
paio,779963,100
paio,419165,100
paio,131740,100
paio,789105,100
paio,110373,0
paio,825192,0
paio,224885,100
paio,160281,0
paio,767630,100
paio,347562,100
paio,675096,100
paio,651084,100
paio,252275,100
paio,675598,100
paio,931030,100
paio,809237,100
paio,515194,100
paio,768721,100
paio,376907,100
paio,284403,100
paio,850078,0
paio,246307,100
paio,482100,100
paio,845429,100
paio,935527,100
paio,508238,100
paio,820268,0
paio,371184,0
paio,855334,100
paio,243506,100
paio,883828,100
paio,871225,100
paio,807242,100
paio,770821,100
paio,834946,100
paio,318898,100
paio,914750,100
paio,136422,100
paio,611664,0
paio,521628,100
paio,539741,100
paio,926404,0
paio,296416,100
paio,235828,100
paio,506812,83.33
paio,752406,100
paio,697590,100
paio,163013,100
paio,588753,0
paio,132607,66.67
paio,387621,100
paio,410884,33.33
paio,972185,100
paio,841834,100
paio,776121,100
paio,792185,0
ifyc,233617,100
ifyc,406549,100
ifyc,709516,100
ifyc,772791,0
ifyc,870380,100
ifyc,773133,100
ifyc,200240,100
ifyc,763620,100
ifyc,970290,100
ifyc,551224,100
ifyc,762311,100
ifyc,792677,0
ifyc,702319,100
ifyc,428353,33.33
ifyc,860587,100
ifyc,668461,100
ifyc,522787,100
ifyc,696574,100
ifyc,277765,100
ifyc,955061,100
ifyc,600547,100
ifyc,415308,0
ifyc,565635,100
ifyc,997023,0
ifyc,165722,100
ifyc,989273,0
ifyc,277444,100
ifyc,126414,100
ifyc,702982,100
ifyc,128765,100
ifyc,534925,100
ifyc,816492,100
ifyc,540970,100
ifyc,833660,100
ifyc,892845,100
ifyc,335532,100
ifyc,114659,100
ifyc,322418,100
ifyc,286065,100
ifyc,781962,100
ifyc,195822,100
ifyc,779963,100
ifyc,419165,0
ifyc,131740,100
ifyc,789105,100
ifyc,110373,33.33
ifyc,825192,0
ifyc,224885,100
ifyc,160281,100
ifyc,767630,100
ifyc,347562,100
ifyc,675096,100
ifyc,651084,100
ifyc,252275,100
ifyc,675598,100
ifyc,931030,100
ifyc,809237,100
ifyc,515194,100
ifyc,768721,100
ifyc,376907,100
ifyc,284403,100
ifyc,850078,100
ifyc,246307,100
ifyc,482100,100
ifyc,845429,100
ifyc,935527,100
ifyc,508238,100
ifyc,820268,33.33
ifyc,371184,0
ifyc,855334,100
ifyc,243506,100
ifyc,883828,100
ifyc,871225,100
ifyc,807242,100
ifyc,770821,100
ifyc,834946,66.67
ifyc,318898,100
ifyc,914750,100
ifyc,136422,100
ifyc,611664,33.33
ifyc,521628,100
ifyc,539741,100
ifyc,926404,0
ifyc,296416,100
ifyc,235828,100
ifyc,506812,0
ifyc,752406,100
ifyc,697590,100
ifyc,163013,100
ifyc,588753,100
ifyc,132607,100
ifyc,387621,100
ifyc,410884,33.33
ifyc,972185,100
ifyc,841834,66.67
ifyc,776121,100
ifyc,792185,66.67
srlo,233617,100
srlo,406549,100
srlo,709516,100
srlo,772791,100
srlo,870380,100
srlo,773133,100
srlo,200240,100
srlo,763620,100
srlo,970290,100
srlo,551224,100
srlo,762311,100
srlo,792677,0
srlo,702319,100
srlo,428353,100
srlo,860587,100
srlo,668461,100
srlo,522787,100
srlo,696574,100
srlo,277765,100
srlo,955061,100
srlo,600547,100
srlo,415308,0
srlo,565635,100
srlo,997023,0
srlo,165722,100
srlo,989273,0
srlo,277444,100
srlo,126414,100
srlo,702982,100
srlo,128765,100
srlo,534925,100
srlo,816492,100
srlo,540970,100
srlo,833660,100
srlo,892845,100
srlo,335532,100
srlo,114659,100
srlo,322418,100
srlo,286065,100
srlo,781962,100
srlo,195822,100
srlo,779963,100
srlo,419165,100
srlo,131740,100
srlo,789105,100
srlo,110373,66.67
srlo,825192,0
srlo,224885,100
srlo,160281,100
srlo,767630,100
srlo,347562,100
srlo,675096,100
srlo,651084,100
srlo,252275,100
srlo,675598,100
srlo,931030,100
srlo,809237,100
srlo,515194,100
srlo,768721,100
srlo,376907,100
srlo,284403,100
srlo,850078,100
srlo,246307,100
srlo,482100,100
srlo,845429,100
srlo,935527,100
srlo,508238,100
srlo,820268,0
srlo,371184,0
srlo,855334,100
srlo,243506,100
srlo,883828,100
srlo,871225,100
srlo,807242,100
srlo,770821,100
srlo,834946,100
srlo,318898,100
srlo,914750,100
srlo,136422,100
srlo,611664,0
srlo,521628,100
srlo,539741,100
srlo,926404,0
srlo,296416,100
srlo,235828,100
srlo,506812,0
srlo,752406,100
srlo,697590,100
srlo,163013,100
srlo,588753,100
srlo,132607,100
srlo,387621,100
srlo,410884,33.33
srlo,972185,100
srlo,841834,100
srlo,776121,100
srlo,792185,100
xyqd,233617,100
xyqd,406549,100
xyqd,709516,0
xyqd,772791,66.67
xyqd,870380,0
xyqd,773133,100
xyqd,200240,100
xyqd,763620,100
xyqd,970290,100
xyqd,551224,100
xyqd,762311,100
xyqd,792677,0
xyqd,702319,100
xyqd,428353,33.33
xyqd,860587,100
xyqd,668461,0
xyqd,522787,100
xyqd,696574,33.33
xyqd,277765,100
xyqd,955061,100
xyqd,600547,100
xyqd,415308,100
xyqd,565635,100
xyqd,997023,0
xyqd,165722,100
xyqd,989273,0
xyqd,277444,100
xyqd,126414,100
xyqd,702982,100
xyqd,128765,100
xyqd,534925,0
xyqd,816492,100
xyqd,540970,100
xyqd,833660,100
xyqd,892845,0
xyqd,335532,100
xyqd,114659,100
xyqd,322418,16.67
xyqd,286065,100
xyqd,781962,100
xyqd,195822,100
xyqd,779963,100
xyqd,419165,0
xyqd,131740,100
xyqd,789105,100
xyqd,110373,0
xyqd,825192,0
xyqd,224885,100
xyqd,160281,100
xyqd,767630,100
xyqd,347562,100
xyqd,675096,100
xyqd,651084,100
xyqd,252275,100
xyqd,675598,100
xyqd,931030,100
xyqd,809237,100
xyqd,515194,100
xyqd,768721,100
xyqd,376907,100
xyqd,284403,100
xyqd,850078,0
xyqd,246307,100
xyqd,482100,100
xyqd,845429,100
xyqd,935527,100
xyqd,508238,100
xyqd,820268,0
xyqd,371184,0
xyqd,855334,100
xyqd,243506,100
xyqd,883828,100
xyqd,871225,100
xyqd,807242,100
xyqd,770821,100
xyqd,834946,0
xyqd,318898,100
xyqd,914750,100
xyqd,136422,100
xyqd,611664,0
xyqd,521628,100
xyqd,539741,0
xyqd,926404,0
xyqd,296416,100
xyqd,235828,100
xyqd,506812,0
xyqd,752406,100
xyqd,697590,100
xyqd,163013,100
xyqd,588753,100
xyqd,132607,100
xyqd,387621,100
xyqd,410884,33.33
xyqd,972185,100
xyqd,841834,100
xyqd,776121,100
xyqd,792185,100
kmgg,233617,100
kmgg,406549,100
kmgg,709516,0
kmgg,772791,0
kmgg,870380,0
kmgg,773133,100
kmgg,200240,100
kmgg,763620,100
kmgg,970290,100
kmgg,551224,100
kmgg,762311,100
kmgg,792677,0
kmgg,702319,100
kmgg,428353,66.67
kmgg,860587,100
kmgg,668461,0
kmgg,522787,100
kmgg,696574,100
kmgg,277765,100
kmgg,955061,100
kmgg,600547,100
kmgg,415308,100
kmgg,565635,100
kmgg,997023,0
kmgg,165722,100
kmgg,989273,0
kmgg,277444,100
kmgg,126414,100
kmgg,702982,100
kmgg,128765,100
kmgg,534925,0
kmgg,816492,100
kmgg,540970,100
kmgg,833660,100
kmgg,892845,0
kmgg,335532,100
kmgg,114659,100
kmgg,322418,100
kmgg,286065,100
kmgg,781962,100
kmgg,195822,100
kmgg,779963,100
kmgg,419165,0
kmgg,131740,100
kmgg,789105,100
kmgg,110373,0
kmgg,825192,0
kmgg,224885,100
kmgg,160281,100
kmgg,767630,100
kmgg,347562,100
kmgg,675096,100
kmgg,651084,66.67
kmgg,252275,100
kmgg,675598,100
kmgg,931030,100
kmgg,809237,100
kmgg,515194,100
kmgg,768721,100
kmgg,376907,100
kmgg,284403,100
kmgg,850078,0
kmgg,246307,100
kmgg,482100,100
kmgg,845429,100
kmgg,935527,100
kmgg,508238,100
kmgg,820268,0
kmgg,371184,0
kmgg,855334,100
kmgg,243506,100
kmgg,883828,100
kmgg,871225,100
kmgg,807242,100
kmgg,770821,100
kmgg,834946,0
kmgg,318898,100
kmgg,914750,100
kmgg,136422,100
kmgg,611664,0
kmgg,521628,100
kmgg,539741,0
kmgg,926404,0
kmgg,296416,100
kmgg,235828,100
kmgg,506812,0
kmgg,752406,100
kmgg,697590,100
kmgg,163013,100
kmgg,588753,100
kmgg,132607,100
kmgg,387621,100
kmgg,410884,33.33
kmgg,972185,100
kmgg,841834,100
kmgg,776121,100
kmgg,792185,66.67
rdwi,233617,100
rdwi,406549,100
rdwi,709516,100
rdwi,772791,0
rdwi,870380,0
rdwi,773133,100
rdwi,200240,100
rdwi,763620,100
rdwi,970290,100
rdwi,551224,100
rdwi,762311,100
rdwi,792677,0
rdwi,702319,100
rdwi,428353,0
rdwi,860587,100
rdwi,668461,100
rdwi,522787,100
rdwi,696574,100
rdwi,277765,100
rdwi,955061,100
rdwi,600547,100
rdwi,415308,0
rdwi,565635,100
rdwi,997023,0
rdwi,165722,100
rdwi,989273,0
rdwi,277444,100
rdwi,126414,100
rdwi,702982,100
rdwi,128765,100
rdwi,534925,0
rdwi,816492,100
rdwi,540970,100
rdwi,833660,100
rdwi,892845,0
rdwi,335532,100
rdwi,114659,100
rdwi,322418,100
rdwi,286065,100
rdwi,781962,100
rdwi,195822,100
rdwi,779963,100
rdwi,419165,0
rdwi,131740,100
rdwi,789105,100
rdwi,110373,0
rdwi,825192,0
rdwi,224885,100
rdwi,160281,33.33
rdwi,767630,100
rdwi,347562,100
rdwi,675096,100
rdwi,651084,0
rdwi,252275,100
rdwi,675598,100
rdwi,931030,100
rdwi,809237,100
rdwi,515194,100
rdwi,768721,100
rdwi,376907,100
rdwi,284403,100
rdwi,850078,100
rdwi,246307,100
rdwi,482100,100
rdwi,845429,100
rdwi,935527,100
rdwi,508238,100
rdwi,820268,0
rdwi,371184,0
rdwi,855334,100
rdwi,243506,100
rdwi,883828,100
rdwi,871225,100
rdwi,807242,100
rdwi,770821,100
rdwi,834946,100
rdwi,318898,100
rdwi,914750,100
rdwi,136422,100
rdwi,611664,100
rdwi,521628,100
rdwi,539741,100
rdwi,926404,0
rdwi,296416,100
rdwi,235828,100
rdwi,506812,0
rdwi,752406,100
rdwi,697590,100
rdwi,163013,100
rdwi,588753,100
rdwi,132607,100
rdwi,387621,100
rdwi,410884,33.33
rdwi,972185,100
rdwi,841834,100
rdwi,776121,100
rdwi,792185,0
olxf,233617,100
olxf,406549,100
olxf,709516,100
olxf,772791,66.67
olxf,870380,0
olxf,773133,100
olxf,200240,100
olxf,763620,100
olxf,970290,100
olxf,551224,100
olxf,762311,0
olxf,792677,0
olxf,702319,100
olxf,428353,0
olxf,860587,100
olxf,668461,100
olxf,522787,100
olxf,696574,100
olxf,277765,100
olxf,955061,100
olxf,600547,100
olxf,415308,100
olxf,565635,100
olxf,997023,0
olxf,165722,100
olxf,989273,0
olxf,277444,100
olxf,126414,100
olxf,702982,100
olxf,128765,100
olxf,534925,0
olxf,816492,100
olxf,540970,100
olxf,833660,100
olxf,892845,100
olxf,335532,100
olxf,114659,100
olxf,322418,100
olxf,286065,100
olxf,781962,100
olxf,195822,0
olxf,779963,100
olxf,419165,0
olxf,131740,100
olxf,789105,100
olxf,110373,0
olxf,825192,0
olxf,224885,0
olxf,160281,0
olxf,767630,100
olxf,347562,100
olxf,675096,100
olxf,651084,0
olxf,252275,0
olxf,675598,100
olxf,931030,100
olxf,809237,100
olxf,515194,100
olxf,768721,100
olxf,376907,100
olxf,284403,100
olxf,850078,0
olxf,246307,100
olxf,482100,100
olxf,845429,100
olxf,935527,100
olxf,508238,100
olxf,820268,0
olxf,371184,0
olxf,855334,100
olxf,243506,100
olxf,883828,100
olxf,871225,100
olxf,807242,100
olxf,770821,100
olxf,834946,0
olxf,318898,100
olxf,914750,100
olxf,136422,33.33
olxf,611664,0
olxf,521628,0
olxf,539741,100
olxf,926404,0
olxf,296416,100
olxf,235828,100
olxf,506812,0
olxf,752406,33.33
olxf,697590,100
olxf,163013,100
olxf,588753,100
olxf,132607,100
olxf,387621,100
olxf,410884,0
olxf,972185,100
olxf,841834,100
olxf,776121,0
olxf,792185,0
cdhc,233617,100
cdhc,406549,100
cdhc,709516,100
cdhc,772791,33.33
cdhc,870380,0
cdhc,773133,100
cdhc,200240,100
cdhc,763620,100
cdhc,970290,100
cdhc,551224,100
cdhc,762311,0
cdhc,792677,0
cdhc,702319,100
cdhc,428353,0
cdhc,860587,100
cdhc,668461,100
cdhc,522787,100
cdhc,696574,100
cdhc,277765,100
cdhc,955061,100
cdhc,600547,100
cdhc,415308,100
cdhc,565635,100
cdhc,997023,0
cdhc,165722,100
cdhc,989273,0
cdhc,277444,100
cdhc,126414,100
cdhc,702982,100
cdhc,128765,100
cdhc,534925,0
cdhc,816492,100
cdhc,540970,100
cdhc,833660,100
cdhc,892845,100
cdhc,335532,100
cdhc,114659,100
cdhc,322418,100
cdhc,286065,100
cdhc,781962,100
cdhc,195822,0
cdhc,779963,100
cdhc,419165,0
cdhc,131740,100
cdhc,789105,100
cdhc,110373,0
cdhc,825192,0
cdhc,224885,0
cdhc,160281,0
cdhc,767630,100
cdhc,347562,100
cdhc,675096,100
cdhc,651084,0
cdhc,252275,0
cdhc,675598,100
cdhc,931030,100
cdhc,809237,100
cdhc,515194,100
cdhc,768721,100
cdhc,376907,100
cdhc,284403,100
cdhc,850078,0
cdhc,246307,100
cdhc,482100,100
cdhc,845429,100
cdhc,935527,100
cdhc,508238,100
cdhc,820268,0
cdhc,371184,0
cdhc,855334,100
cdhc,243506,100
cdhc,883828,100
cdhc,871225,100
cdhc,807242,100
cdhc,770821,100
cdhc,834946,0
cdhc,318898,100
cdhc,914750,100
cdhc,136422,100
cdhc,611664,0
cdhc,521628,100
cdhc,539741,100
cdhc,926404,0
cdhc,296416,100
cdhc,235828,100
cdhc,506812,0
cdhc,752406,100
cdhc,697590,100
cdhc,163013,100
cdhc,588753,100
cdhc,132607,100
cdhc,387621,100
cdhc,410884,0
cdhc,972185,100
cdhc,841834,100
cdhc,776121,0
cdhc,792185,0
nvli,110373,0
nvli,515098,86
nvli,114659,89
nvli,126414,91
nvli,128765,91
nvli,131740,90
nvli,132607,93
nvli,136422,87
nvli,160281,89
nvli,163013,89
nvli,165722,80
nvli,195822,91
nvli,200240,85
nvli,224885,91
nvli,233617,90
nvli,235828,87
nvli,243506,90
nvli,246307,90
nvli,252275,90
nvli,277444,94
nvli,277765,88
nvli,284403,91
nvli,286065,90
nvli,296416,90
nvli,318898,92
nvli,322418,89
nvli,335532,87
nvli,347562,90
nvli,371184,0
nvli,376907,82
nvli,387621,90
nvli,406549,90
nvli,410884,79
nvli,415308,90
nvli,419165,88
nvli,428353,87
nvli,482100,91
nvli,506812,0
nvli,508238,92
nvli,515194,88
nvli,521628,93
nvli,522787,90
nvli,534925,90
nvli,539741,90
nvli,540970,91
nvli,551224,88
nvli,565635,95
nvli,588753,92
nvli,600547,88
nvli,611664,92
nvli,651084,87
nvli,668461,92
nvli,675096,91
nvli,675598,87
nvli,696574,90
nvli,697590,98
nvli,702319,90
nvli,702982,91
nvli,709516,86
nvli,752406,90
nvli,762311,90
nvli,763620,90
nvli,767630,91
nvli,768721,90
nvli,770821,88
nvli,772791,89
nvli,773133,95
nvli,776121,86
nvli,779963,89
nvli,781962,87
nvli,789105,90
nvli,792185,83
nvli,792677,92
nvli,807242,91
nvli,809237,92
nvli,816492,90
nvli,820268,89
nvli,825192,93
nvli,833660,90
nvli,834946,87
nvli,841834,92
nvli,845429,91
nvli,850078,90
nvli,855334,90
nvli,860587,94
nvli,870380,93
nvli,871225,92
nvli,883828,89
nvli,892845,88
nvli,914750,91
nvli,926404,88
nvli,931030,91
nvli,935527,91
nvli,955061,88
nvli,970290,90
nvli,972185,92
nvli,989273,88
nvli,997023,71
ykjf,515098,100
sxwm,515098,100
ybxj,515098,100
abok,515098,100
axiu,515098,100
evyj,515098,100
cdhc,515098,100
rdwi,515098,100
olxf,515098,100
kmgg,515098,100
srlo,515098,100
ifyc,515098,100
rkqv,515098,100
paio,515098,100
xyqd,515098,100
pkew,224885,100
pkew,540970,75
pkew,833660,25
pkew,841834,100
pkew,515194,0
pkew,428353,0
pkew,110373,0
pkew,772791,75
pkew,997023,75
pkew,200240,75
pkew,128765,50
pkew,296416,75
pkew,860587,75
pkew,195822,75
pkew,277444,75
pkew,126414,100
pkew,807242,75
pkew,522787,100
pkew,789105,75
pkew,820268,0
pkew,870380,0
pkew,845429,25
pkew,565635,100
pkew,773133,75
pkew,371184,0
pkew,792185,75
pkew,917207,0
pkew,506812,0
pkew,675598,75
pkew,767630,75
pkew,675096,50
pkew,668461,100
pkew,284403,50
pkew,702319,100
pkew,816492,25
pkew,131740,75
pkew,926404,0
pkew,825192,0
pkew,482100,75
pkew,419165,0
pkew,246307,75
pkew,551224,25
pkew,322418,50
pkew,709516,50
pkew,387621,100
pkew,935527,100
pkew,792677,50
pkew,243506,100
pkew,762311,100
pkew,160281,100
pkew,163013,50
pkew,114659,100
pkew,335532,25
pkew,286065,100
pkew,233617,75
pkew,779963,75
pkew,776121,0
pkew,850078,25
pkew,768721,50
pkew,970290,100
pkew,892845,75
pkew,972185,50
pkew,855334,50
pkew,834946,100
pkew,539741,75
pkew,165722,100
pkew,600547,50
pkew,781962,25
pkew,252275,25
pkew,534925,50
pkew,697590,75
pkew,883828,75
pkew,376907,75
pkew,318898,100
pkew,611664,25
pkew,696574,100
pkew,406549,100
pkew,521628,0
pkew,809237,100
pkew,702982,100
pkew,277765,100
pkew,770821,75
pkew,752406,100
pkew,132607,75
pkew,235828,75
pkew,410884,0
pkew,955061,75
pkew,763620,100
pkew,415308,0
pkew,931030,100
pkew,508238,25
pkew,914750,75
pkew,651084,0
pkew,588753,50
pkew,347562,0
pkew,989273,0
pkew,871225,100
pkew,136422,75
rzdm,224885,100
rzdm,540970,100
rzdm,833660,75
rzdm,841834,100
rzdm,515194,50
rzdm,428353,0
rzdm,110373,0
rzdm,772791,75
rzdm,997023,100
rzdm,200240,75
rzdm,128765,25
rzdm,296416,100
rzdm,860587,50
rzdm,195822,50
rzdm,277444,100
rzdm,126414,100
rzdm,807242,100
rzdm,522787,75
rzdm,789105,75
rzdm,820268,0
rzdm,870380,50
rzdm,845429,25
rzdm,565635,100
rzdm,773133,100
rzdm,371184,0
rzdm,792185,50
rzdm,917207,0
rzdm,506812,0
rzdm,675598,100
rzdm,767630,100
rzdm,675096,75
rzdm,668461,100
rzdm,284403,50
rzdm,702319,0
rzdm,816492,100
rzdm,131740,25
rzdm,926404,0
rzdm,825192,0
rzdm,482100,100
rzdm,419165,25
rzdm,246307,100
rzdm,551224,100
rzdm,322418,75
rzdm,709516,75
rzdm,387621,100
rzdm,935527,100
rzdm,792677,75
rzdm,243506,100
rzdm,762311,100
rzdm,160281,100
rzdm,163013,100
rzdm,114659,100
rzdm,335532,0
rzdm,286065,75
rzdm,233617,100
rzdm,779963,100
rzdm,776121,75
rzdm,850078,0
rzdm,768721,100
rzdm,970290,75
rzdm,892845,100
rzdm,972185,25
rzdm,855334,50
rzdm,834946,75
rzdm,539741,100
rzdm,165722,100
rzdm,600547,100
rzdm,781962,50
rzdm,252275,100
rzdm,534925,50
rzdm,697590,100
rzdm,883828,100
rzdm,376907,100
rzdm,318898,75
rzdm,611664,25
rzdm,696574,100
rzdm,406549,75
rzdm,521628,75
rzdm,809237,100
rzdm,702982,100
rzdm,277765,100
rzdm,770821,100
rzdm,752406,100
rzdm,132607,75
rzdm,235828,100
rzdm,410884,25
rzdm,955061,100
rzdm,763620,100
rzdm,415308,25
rzdm,931030,75
rzdm,508238,100
rzdm,914750,100
rzdm,651084,0
rzdm,588753,100
rzdm,347562,50
rzdm,989273,0
rzdm,871225,100
rzdm,136422,100
xtty,224885,75
xtty,540970,75
xtty,833660,50
xtty,841834,100
xtty,515194,50
xtty,428353,0
xtty,110373,0
xtty,772791,75
xtty,997023,50
xtty,200240,100
xtty,128765,75
xtty,296416,75
xtty,860587,100
xtty,195822,50
xtty,277444,75
xtty,126414,50
xtty,807242,75
xtty,522787,75
xtty,789105,75
xtty,820268,75
xtty,870380,0
xtty,845429,50
xtty,565635,100
xtty,773133,100
xtty,371184,0
xtty,792185,0
xtty,917207,0
xtty,506812,0
xtty,675598,75
xtty,767630,100
xtty,675096,25
xtty,668461,50
xtty,284403,25
xtty,702319,50
xtty,816492,75
xtty,131740,100
xtty,926404,0
xtty,825192,0
xtty,482100,75
xtty,419165,0
xtty,246307,75
xtty,551224,75
xtty,322418,75
xtty,709516,50
xtty,387621,75
xtty,935527,75
xtty,792677,100
xtty,243506,100
xtty,762311,100
xtty,160281,50
xtty,163013,75
xtty,114659,50
xtty,335532,25
xtty,286065,75
xtty,233617,100
xtty,779963,75
xtty,776121,25
xtty,850078,25
xtty,768721,75
xtty,970290,50
xtty,892845,75
xtty,972185,25
xtty,855334,25
xtty,834946,75
xtty,539741,75
xtty,165722,100
xtty,600547,75
xtty,781962,0
xtty,252275,100
xtty,534925,75
xtty,697590,50
xtty,883828,25
xtty,376907,75
xtty,318898,75
xtty,611664,75
xtty,696574,75
xtty,406549,75
xtty,521628,50
xtty,809237,25
xtty,702982,75
xtty,277765,100
xtty,770821,100
xtty,752406,75
xtty,132607,75
xtty,235828,100
xtty,410884,0
xtty,955061,75
xtty,763620,75
